IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP1;IP_PROP2;IP_PROP10;IP_PROP32;IP_PROP26;IP_PROP41;IP_PROP29;IP_PROP40;IP_PROP33;IP_PROP39;IP_PROP35;IP_PROP25;IP_PROP46;IP_PROP38;IP_PROP31;IP_PROP36;IP_PROP30;IP_PROP23;IP_PROP21;IP_PROP22;IP_PROP24;IC_GROUP0;IC_GROUP1;IC_GROUP2
192;Дорожный набор Мгновенный объем (шампунь объем 70 мл, конд. объем 70 мл, МО light 25 мл, маска легкая 75 мл);192;Y;09.10.2018 21:48;;/tovary/MOKIT333RW.jpg;Дорожный набор Мгновенный объем (шампунь объем 70 мл, конд. объем 70 мл, МО light 25 мл, маска легкая 75 мл);text;/tovary/MOKIT333RW.jpg;Дорожный набор Мгновенный объем (шампунь объем 70 мл, конд. объем 70 мл, МО light 25 мл, маска легкая 75 мл);;Dorozhnyj nabor Mgnovennyj obem (shampun obem 70 ml, kond. obem 70 ml, MO light 25 ml, maska legkaya 75 ml);;;MOKIT333RW;3100;;Moroccanoil;;;;;;;;;1;;;;;;;;;Для волос;Объем;
193;Дорожный набор Увлажнение и защита(шампунь увлаж 70 мл, конд. увлажн. 70 мл, МО 25 мл, инт. увлаж. маска 75 мл);193;Y;09.10.2018 21:48;;/tovary/MOKIT332RW.jpg;Дорожный набор Увлажнение и защита(шампунь увлаж 70 мл, конд. увлажн. 70 мл, МО 25 мл, инт. увлаж. маска 75 мл);text;/tovary/MOKIT332RW.jpg;Дорожный набор Увлажнение и защита(шампунь увлаж 70 мл, конд. увлажн. 70 мл, МО 25 мл, инт. увлаж. маска 75 мл);;Dorozhnyj nabor Uvlazhnenie i zashchita(shampun uvlazh 70 ml, kond. uvlazhn. 70 ml, MO 25 ml, int. uvlazh. maska 75 ml);;;MOKIT332RW;3000;;Moroccanoil;;;;;;;;;1;;;;;;;;;Для волос;Увлажнение;
194;Дорожный набор Для вьющихся волос (Восстанавливающее средство Moroccanoil 25 мл • Шампунь и Кондиционер для вьющихся волос 70 мл • Спрей-Энергетик для вьющихся волос 50 мл);194;Y;09.10.2018 21:48;;/tovary/MOKIT94ARU 279916.jpg;Дорожный набор Для вьющихся волос (Восстанавливающее средство Moroccanoil 25 мл • Шампунь и Кондиционер для вьющихся волос 70 мл • Спрей-Энергетик для вьющихся волос 50 мл);text;/tovary/MOKIT94ARU 279916.jpg;Дорожный набор Для вьющихся волос (Восстанавливающее средство Moroccanoil 25 мл • Шампунь и Кондиционер для вьющихся волос 70 мл • Спрей-Энергетик для вьющихся волос 50 мл);;Dorozhnyj nabor Dlya vyushchihsya volos (Vosstanavlivayushchee sredstvo Moroccanoil 25 ml • SHampun i Kondicioner dlya vyushchihsya volos 70 ml • Sprej-EHnergetik dlya vyushchihsya volos 50 ml);;;MOKIT94ARU 279916;3950;;Moroccanoil;;;;;;;;;1;;;;;;;;;Для волос;Кудри И Локоны;
195;Дорожный набор Увлажнение (Восстанавливающее средство Moroccanoil 25 мл • Шампунь и Кондиционер увлажнение 70 мл • Интенсивно увлажняющая маска 75 мл);195;Y;09.10.2018 21:48;;/tovary/MOKIT94DRU 279947.jpg;Дорожный набор Увлажнение (Восстанавливающее средство Moroccanoil 25 мл • Шампунь и Кондиционер увлажнение 70 мл • Интенсивно увлажняющая маска 75 мл);text;/tovary/MOKIT94DRU 279947.jpg;Дорожный набор Увлажнение (Восстанавливающее средство Moroccanoil 25 мл • Шампунь и Кондиционер увлажнение 70 мл • Интенсивно увлажняющая маска 75 мл);;Dorozhnyj nabor Uvlazhnenie (Vosstanavlivayushchee sredstvo Moroccanoil 25 ml • SHampun i Kondicioner uvlazhnenie 70 ml • Intensivno uvlazhnyayushchaya maska 75 ml);;;MOKIT94DRU 279947;3650;;Moroccanoil;;;;;;;;;1;;;;;;;;;Для волос;Увлажнение;
196;Дорожный набор - Восстановление (Улучшение волос: МО original 25 мл, Шампунь и Кондиционер восстановление 70 мл, Увлажняющий крем для укладки волос 75 мл);196;Y;09.10.2018 21:48;;/tovary/MOKIT331RU.jpg;Дорожный набор - Восстановление (Улучшение волос: МО original 25 мл, Шампунь и Кондиционер восстановление 70 мл, Увлажняющий крем для укладки волос 75 мл);text;/tovary/MOKIT331RU.jpg;Дорожный набор - Восстановление (Улучшение волос: МО original 25 мл, Шампунь и Кондиционер восстановление 70 мл, Увлажняющий крем для укладки волос 75 мл);;Dorozhnyj nabor - Vosstanovlenie (Uluchshenie volos: MO original 25 ml, SHampun i Kondicioner vosstanovlenie 70 ml, Uvlazhnyayushchij krem dlya ukladki volos 75 ml);;;MOKIT331RU;3000;;Moroccanoil;;;;;;;;;1;;;;;;;;;Для волос;Восстановление;
197;Масло 125 мл восст для всех типов волос Moroccanoil;197;Y;09.10.2018 21:48;;/tovary/521981.jpg;Масло 125 мл восст для всех типов волос Moroccanoil;text;/tovary/521981.jpg;Масло 125 мл восст для всех типов волос Moroccanoil;;Maslo 125 ml vosst dlya vsekh tipov volos Moroccanoil;;;521981;3350;;Moroccanoil;;;;;;;;;125;;;;;;;;;Для волос;Масло Для Волос;
198;Масло LIGHT 125 мл  восст для для тонких, светлых волос Moroccanoil;198;Y;09.10.2018 21:48;;/tovary/521998.jpg;Масло LIGHT 125 мл  восст для для тонких, светлых волос Moroccanoil;text;/tovary/521998.jpg;Масло LIGHT 125 мл  восст для для тонких, светлых волос Moroccanoil;;Maslo LIGHT 125 ml  vosst dlya dlya tonkih, svetlyh volos Moroccanoil;;;521998;3350;;Moroccanoil;;;;;;;;;125;;;;;;;;;Для волос;Масло Для Волос;
199;Утолщающий лосьон Thickening Lotion 100 мл;199;Y;09.10.2018 21:48;;/tovary/877657.jpg;Утолщающий лосьон Thickening Lotion 100 мл;text;/tovary/877657.jpg;Утолщающий лосьон Thickening Lotion 100 мл;;Utolshchayushchij loson Thickening Lotion 100 ml;;;877657;2150;;Moroccanoil;;;;;;;;;100;;;;;;;;;Для волос;Плотность;
200;Антистатик для волос Frizz control   100 мл ;200;Y;09.10.2018 21:48;;/tovary/627209/527209.jpg;Антистатик для волос Frizz control   100 мл ;text;/tovary/627209/527209.jpg;Антистатик для волос Frizz control   100 мл ;;Antistatik dlya volos Frizz control   100 ml ;;;627209/527209;2550;;Moroccanoil;;;;;;;;;100;;;;;;;;;Для волос;Несмываемый Уход;
201;Cпрей для прикорневого объема волос Root Boost 250мл Moroccanoil;201;Y;09.10.2018 21:48;;/tovary/344167.jpg;Cпрей для прикорневого объема волос Root Boost 250мл Moroccanoil;text;/tovary/344167.jpg;Cпрей для прикорневого объема волос Root Boost 250мл Moroccanoil;;Cprej dlya prikornevogo obema volos Root Boost 250ml Moroccanoil;;;344167;1500;;Moroccanoil;;;;;;;;;250;;;;;;;;;Для волос;Объем;
202;Гель для укладки  «Styling Gel Medium» Moroccanoil 180 мл;202;Y;09.10.2018 21:48;;/tovary/344624.jpg;Гель для укладки  «Styling Gel Medium» Moroccanoil 180 мл;text;/tovary/344624.jpg;Гель для укладки  «Styling Gel Medium» Moroccanoil 180 мл;;Gel dlya ukladki  «Styling Gel Medium» Moroccanoil 180 ml;;;344624;2100;;Moroccanoil;;;;;;;;;180;;;;;;;;;Для волос;Стайлинг;
203;Крем CURL  300 мл для подчеркивания кудрей  ;203;Y;09.10.2018 21:48;;/tovary/521042.jpg;Крем CURL  300 мл для подчеркивания кудрей  ;text;/tovary/521042.jpg;Крем CURL  300 мл для подчеркивания кудрей  ;;Krem CURL  300 ml dlya podcherkivaniya kudrej  ;;;521042;2650;;Moroccanoil;;;;;;;;;300;;;;;;;;;Для волос;Кудри И Локоны;
204;Крем для оф. локонов «Curl Defining Cream» 250мл ;204;Y;09.10.2018 21:48;;/tovary/521424.jpg;Крем для оф. локонов «Curl Defining Cream» 250мл ;text;/tovary/521424.jpg;Крем для оф. локонов «Curl Defining Cream» 250мл ;;Krem dlya of. lokonov «Curl Defining Cream» 250ml ;;;521424;2700;;Moroccanoil;;;;;;;;;250;;;;;;;;;Для волос;Кудри И Локоны;
205;Крем моделирующий Molding Cream100 мл ;205;Y;09.10.2018 21:48;;/tovary/344631.jpg;Крем моделирующий Molding Cream100 мл ;text;/tovary/344631.jpg;Крем моделирующий Molding Cream100 мл ;;Krem modeliruyushchij Molding Cream100 ml ;;;344631;2100;;Moroccanoil;;;;;;;;;100;;;;;;;;;Для волос;Стайлинг;
206;Крем увлажняющий 300  Для всех типов волос  ;206;Y;09.10.2018 21:48;;/tovary/521028.jpg;Крем увлажняющий 300  Для всех типов волос  ;text;/tovary/521028.jpg;Крем увлажняющий 300  Для всех типов волос  ;;Krem uvlazhnyayushchij 300  Dlya vsekh tipov volos  ;;;521028;2650;;Moroccanoil;;;;;;;;;300;;;;;;;;;Для волос;Несмываемый Уход;
207;Лак сильной фиксации 330мл Moroccanoil;207;Y;09.10.2018 21:48;;/tovary/521585.jpg;Лак сильной фиксации 330мл Moroccanoil;text;/tovary/521585.jpg;Лак сильной фиксации 330мл Moroccanoil;;Lak silnoj fiksacii 330ml Moroccanoil;;;521585;1950;;Moroccanoil;;;;;;;;;330;;;;;;;;;Для волос;Фиксация;
208;Лак Extra Strong 330мл Moroccanoil;208;Y;09.10.2018 21:48;;/tovary/295048.jpg;Лак Extra Strong 330мл Moroccanoil;text;/tovary/295048.jpg;Лак Extra Strong 330мл Moroccanoil;;Lak Extra Strong 330ml Moroccanoil;;;295048;1900;;Moroccanoil;;;;;;;;;330;;;;;;;;;Для волос;Фиксация;
209;Лак эластичной фиксации Luminous Hairspray 330мл  ;209;Y;09.10.2018 21:48;;/tovary/521592.jpg;Лак эластичной фиксации Luminous Hairspray 330мл  ;text;/tovary/521592.jpg;Лак эластичной фиксации Luminous Hairspray 330мл  ;;Lak ehlastichnoj fiksacii Luminous Hairspray 330ml  ;;;521592;1950;;Moroccanoil;;;;;;;;;330;;;;;;;;;Для волос;Фиксация;
210;Мусс для кудрявых волос 150мл Moroccanoil;210;Y;09.10.2018 21:48;;/tovary/521448.jpg;Мусс для кудрявых волос 150мл Moroccanoil;text;/tovary/521448.jpg;Мусс для кудрявых волос 150мл Moroccanoil;;Muss dlya kudryavyh volos 150ml Moroccanoil;;;521448;1900;;Moroccanoil;;;;;;;;;150;;;;;;;;;Для волос;Кудри И Локоны;
211;Мусс объем 250мл Moroccanoil;211;Y;09.10.2018 21:48;;/tovary/524174.jpg;Мусс объем 250мл Moroccanoil;text;/tovary/524174.jpg;Мусс объем 250мл Moroccanoil;;Muss obem 250ml Moroccanoil;;;524174;1500;;Moroccanoil;;;;;;;;;250;;;;;;;;;Для волос;Объем;
212;Мусс для пляжных локонов «Beach Wave Mousse» 175мл Moroccanoil;212;Y;09.10.2018 21:48;;/tovary/33700.jpg;Мусс для пляжных локонов «Beach Wave Mousse» 175мл Moroccanoil;text;/tovary/33700.jpg;Мусс для пляжных локонов «Beach Wave Mousse» 175мл Moroccanoil;;Muss dlya plyazhnyh lokonov «Beach Wave Mousse» 175ml Moroccanoil;;;33700;2150;;Moroccanoil;;;;;;;;;175;;;;;;;;;Для волос;Кудри И Локоны;
213;Сухой текстурирующий спрей для волос «Dry Texture Spray» 205мл Moroccanoil;213;Y;09.10.2018 21:48;;/tovary/33601.jpg;Сухой текстурирующий спрей для волос «Dry Texture Spray» 205мл Moroccanoil;text;/tovary/33601.jpg;Сухой текстурирующий спрей для волос «Dry Texture Spray» 205мл Moroccanoil;;Suhoj teksturiruyushchij sprej dlya volos «Dry Texture Spray» 205ml Moroccanoil;;;33601;2150;;Moroccanoil;;;;;;;;;205;;;;;;;;;Для волос;Текстура;
214;Текстурная глина «Texture Clay» 75мл Moroccanoil;214;Y;09.10.2018 21:48;;/tovary/33649.jpg;Текстурная глина «Texture Clay» 75мл Moroccanoil;text;/tovary/33649.jpg;Текстурная глина «Texture Clay» 75мл Moroccanoil;;Teksturnaya glina «Texture Clay» 75ml Moroccanoil;;;33649;2300;;Moroccanoil;;;;;;;;;75;;;;;;;;;Для волос;Текстура;
215;Спрей для придания волосам мерцающего блеска «Glimmer Shine Spray»100мл ;215;Y;09.10.2018 21:48;;/tovary/521134.jpg;Спрей для придания волосам мерцающего блеска «Glimmer Shine Spray»100мл ;text;/tovary/521134.jpg;Спрей для придания волосам мерцающего блеска «Glimmer Shine Spray»100мл ;;Sprej dlya pridaniya volosam mercayushchego bleska «Glimmer Shine Spray»100ml ;;;521134;2150;;Moroccanoil;;;;;;;;;100;;;;;;;;;Для волос;Блеск;
216;Концентрат для сушки феном «BLOW DRY CONCENTRATE»,  50мл;216;Y;09.10.2018 21:48;;/tovary/33731.jpg;Концентрат для сушки феном «BLOW DRY CONCENTRATE»,  50мл;text;/tovary/33731.jpg;Концентрат для сушки феном «BLOW DRY CONCENTRATE»,  50мл;;Koncentrat dlya sushki fenom «BLOW DRY CONCENTRATE»,  50ml;;;33731;2150;;Moroccanoil;;;;;;;;;50;;;;;;;;;Для волос;Несмываемый Уход;
217;Средство для  жирной кожей головы Oily Scalp Treatment 45 мл ;217;Y;09.10.2018 21:48;;/tovary/521172.jpg;Средство для  жирной кожей головы Oily Scalp Treatment 45 мл ;text;/tovary/521172.jpg;Средство для  жирной кожей головы Oily Scalp Treatment 45 мл ;;Sredstvo dlya  zhirnoj kozhej golovy Oily Scalp Treatment 45 ml ;;;521172;2400;;Moroccanoil;;;;;;;;;45;;;;;;;;;Для волос;Для Кожи Головы;
218;Средство для сухой кожи головы Dry ScalpTreatment     45 мл    ;218;Y;09.10.2018 21:48;;/tovary/521165.jpg;Средство для сухой кожи головы Dry ScalpTreatment     45 мл    ;text;/tovary/521165.jpg;Средство для сухой кожи головы Dry ScalpTreatment     45 мл    ;;Sredstvo dlya suhoj kozhi golovy Dry ScalpTreatment     45 ml    ;;;521165;2400;;Moroccanoil;;;;;;;;;45;;;;;;;;;Для волос;Для Кожи Головы;
219;Шампунь 70мл   восстанавливающий ;219;Y;09.10.2018 21:48;;/tovary/521950.jpg;Шампунь 70мл   восстанавливающий ;text;/tovary/521950.jpg;Шампунь 70мл   восстанавливающий ;;SHampun 70ml   vosstanavlivayushchij ;;;521950;750;;Moroccanoil;;;;;;;;;70;;;;;;;;;Для волос;Восстановление;
